id,sex,employment,marital,income,social3
264917,1,student,0,0,.93131906
264918,1,student,0,3162,.19960953
264919,1,employed,1,13850,.7269761
264920,0,employed,1,5419,.57030326
264921,1,retired,1,6660,.080279879
264922,1,student,0,7527,.85846794
264923,1,retired,1,6913,0
264924,0,employed,1,17488,.40361309
264925,0,employed,1,9186,.14943485
264926,0,employed,1,18390,.72375643
264927,1,retired,0,15557,0
264928,1,employed,0,8670,0
264929,1,employed,1,9799,.8065294
264930,1,employed,1,46237,.58469635
264931,0,employed,0,13857,.15269139
264932,1,employed,1,25944,0
264933,0,student,0,29579,.73324478
264934,0,retired,1,1071,0
264935,1,employed,1,29549,.58380127
264936,0,employed,1,6399,.64493632
264937,1,employed,1,11991,0
264938,1,employed,1,6043,.77817976
264939,1,employed,1,10194,0
264940,1,student,0,0,.5187043
264941,1,employed,0,11845,.40831423
264942,1,employed,1,6120,.43295899
264943,1,unemployed,1,13643,.59743619
264944,0,retired,0,3475,.087810732
264945,1,employed,1,13159,.51498085
264946,1,student,0,0,.14593601
264947,1,employed,1,11129,.60163993
264948,1,student,0,6586,.90767753
264949,1,employed,0,15764,.71533263
264950,0,student,0,0,.99445552
264951,1,employed,1,22813,.077789761
264952,1,employed,1,10865,.5579344
264953,1,employed,0,15586,.37435594
264954,1,employed,0,48086,0
264955,1,unemployed,1,8001,.76191247
264956,1,employed,1,39719,0
264957,1,unemployed,1,21869,0
264958,1,retired,0,31809,0
264959,0,retired,1,10458,.22981843
264960,1,employed,1,24789,.33326182
264961,0,unemployed,1,0,0
264962,1,employed,1,14327,.20798251
264963,1,employed,1,26953,0
264964,1,employed,1,7991,.29847565
264965,1,student,0,0,.88477719
264966,1,student,0,0,.93903702
264967,1,employed,0,14392,.15256909
264968,0,employed,0,6577,.6295619
264969,0,student,1,0,.83958185
264970,1,employed,1,24564,0
264971,1,student,1,2952,.26415157
264972,1,retired,0,17928,.086208448
264973,0,employed,0,16267,.0027076895
264974,1,employed,0,5754,.18785098
264975,1,unemployed,1,0,.37610933
264976,1,employed,1,368344,.65550166
264977,1,employed,0,23146,.86462039
264978,1,employed,1,7590,.53570825
264979,0,retired,1,5051,0
264980,1,employed,1,10487,.12160455
264981,1,employed,0,12834,.74811494
264982,1,retired,0,5636,0
264983,1,employed,0,43056,.21365608
264984,1,student,0,19499,.51808542
264985,1,employed,1,12231,.32468507
264986,1,unemployed,1,12233,.54054475
264987,1,employed,1,22636,.7937029
264988,0,employed,0,14423,.68509364
264989,1,retired,1,5676,.063530833
264990,1,employed,0,6195,.43110871
264991,1,employed,1,19734,0
264992,0,unemployed,1,25926,.69131541
264993,1,employed,1,1000000,.15423487
264994,1,employed,0,11622,0
264995,0,employed,1,9083,.43393546
264996,0,employed,1,4676,.62500602
264997,1,employed,1,8334,.20801963
264998,0,unemployed,1,0,.63712239
264999,1,employed,1,6213,.62018406
265000,1,employed,1,7372,.76197171
265001,1,student,0,26570,.86288393
265002,1,employed,1,17375,.11524515
265003,1,employed,1,19684,.18474014
265004,1,retired,0,14298,0
265005,0,retired,1,2984,.070764862
265006,0,employed,1,11061,0
265007,0,employed,1,13047,0
265008,1,student,1,0,.88906223
265009,1,employed,1,23813,0
265010,0,employed,1,10915,.99015492
265011,0,employed,0,5899,0
265012,0,employed,0,11441,.10928153
265013,0,retired,1,41319,.28453499
265014,0,employed,1,32894,.52682239
265015,1,employed,1,41639,.47992307
265016,0,employed,1,6302,.78157115
265017,0,retired,0,7714,.30031592
265018,1,employed,1,5429,0
265019,0,employed,1,6265,0
265020,1,student,0,0,.84251225
265021,0,employed,1,14165,.68304217
265022,1,unemployed,1,0,.11805934
265023,1,employed,0,6611,0
265024,0,employed,0,5917,0
265025,1,student,0,0,.79802597
265026,1,employed,1,38827,.61033446
265027,0,employed,1,6211,0
265028,1,employed,1,9392,.60811454
265029,1,student,0,0,.019450037
265030,1,employed,1,13393,0
265031,0,employed,1,7457,.23842308
265032,1,employed,0,11473,.74993491
265033,0,employed,0,6488,.25857469
265034,1,employed,1,8595,.40186873
265035,1,employed,1,8515,.88812381
265036,1,employed,1,28776,.8689307
265037,0,student,0,22429,.23257335
265038,1,employed,1,6873,.68986303
265039,1,unemployed,0,0,.19370662
265040,1,employed,0,5299,.22031592
265041,1,employed,1,29776,.82866466
265042,1,employed,1,144295,.5839293
265043,0,employed,1,39127,0
265044,0,employed,1,9724,.68318605
265045,1,retired,1,5759,.25124991
265046,0,unemployed,1,12557,.1980087
265047,1,employed,1,13697,.55457902
265048,0,student,1,8187,.84922421
265049,1,employed,1,12169,.23284712
265050,0,employed,0,47278,.19778901
265051,1,employed,0,22250,.47580644
265052,1,retired,1,6170,.050320525
265053,1,employed,1,12486,0
265054,1,employed,1,10938,.69366342
265055,0,employed,1,86823,.79397446
265056,1,employed,0,9380,.7259171
265057,1,employed,0,10811,.43397859
265058,1,student,0,0,.89370263
265059,1,employed,1,38335,.066349931
265060,1,employed,0,23233,.34625179
265061,0,employed,1,5751,.10946319
265062,1,employed,0,6351,.32005149
265063,1,retired,1,10913,0
265064,1,employed,1,79476,.89651859
265065,1,employed,1,23565,.70504868
265066,1,employed,1,11633,.79309136
265067,1,retired,1,3964,0
265068,1,employed,1,9809,0
265069,1,employed,0,13000,0
265070,1,employed,1,15861,0
265071,1,retired,1,98992,.31892455
265072,1,employed,1,8945,.10591254
265073,0,retired,1,8271,.33636421
265074,1,employed,1,13520,.14101836
265075,1,unemployed,1,0,.60379642
265076,1,employed,1,15731,.19419076
265077,1,employed,0,9991,.5338378
265078,1,student,0,0,.85968864
265079,0,retired,1,3165,.17428821
265080,1,retired,0,7363,.25061816
265081,1,employed,1,6825,.50611418
265082,1,student,0,0,.46564379
265083,1,student,0,0,.96831065
265084,0,student,0,0,.030618001
265085,0,student,0,52882,.98064935
265086,1,employed,0,9632,.59152216
265087,1,employed,0,8646,0
265088,1,student,1,0,.85374832
265089,1,employed,0,13356,0
265090,0,employed,1,15650,0
265091,1,employed,1,128882,.39970082
265092,1,employed,1,7471,.39496097
265093,1,employed,0,372970,.27928266
265094,1,unemployed,1,0,.66794103
265095,0,unemployed,1,13092,0
265096,1,employed,1,14687,.76062173
265097,0,employed,0,8735,.70982581
265098,1,unemployed,1,0,.18053818
265099,0,employed,1,11307,.55745232
265100,1,student,0,0,.76414496
265101,0,student,0,0,.89099956
265102,0,employed,1,228949,.10918466
265103,1,employed,1,9842,.6076358
265104,0,student,0,0,.96562928
265105,1,student,1,0,.012415995
265106,1,employed,1,13856,.78058392
265107,1,employed,1,7690,.87927049
265108,0,student,0,0,.84381032
265109,0,employed,1,38850,.84311134
265110,0,unemployed,1,15118,.58960807
265111,1,employed,1,24634,.90478331
265112,1,employed,1,21284,0
265113,1,employed,0,13829,.80614644
265114,1,student,0,0,.83537436
265115,0,employed,0,45188,.40509197
265116,1,employed,0,12366,.84093177
265117,1,student,1,0,.90773046
265118,0,student,0,17762,.25271088
265119,0,unemployed,0,0,0
265120,0,employed,1,14184,.33965269
265121,1,employed,1,6803,.86113214
265122,1,student,0,0,.76757133
265123,1,employed,1,137610,.55602014
265124,1,student,0,0,.76414859
265125,1,student,0,0,.90690464
265126,1,employed,1,26974,0
265127,1,student,0,0,.92127275
265128,1,employed,1,16951,0
265129,1,employed,1,23595,.43532574
265130,1,employed,1,5696,.81493402
265131,1,unemployed,1,0,0
265132,1,employed,1,18392,.29269573
265133,1,employed,1,44834,.50250417
265134,1,employed,1,7776,0
265135,1,unemployed,1,0,.66625667
265136,1,retired,1,57326,.26096457
265137,0,unemployed,1,0,0
265138,1,employed,1,7164,.50758547
265139,1,employed,0,6569,.57227767
265140,1,employed,1,15148,.25698072
265141,0,unemployed,1,0,.72234559
265142,1,student,0,0,.97166121
265143,1,unemployed,1,6206,0
265144,1,employed,1,10994,0
265145,1,retired,1,13477,.18013631
265146,1,student,0,0,.42628473
265147,1,student,0,6123,.96845019
265148,1,employed,0,99313,.76832664
265149,0,retired,1,2985,.13753814
265150,1,employed,0,6719,.25342068
265151,1,employed,1,10559,.51488537
265152,1,unemployed,0,13800,.13757326
265153,0,employed,0,83572,.038270466
265154,1,unemployed,1,0,0
265155,1,retired,1,18524,.23252337
265156,1,employed,1,35274,.50651932
265157,1,employed,1,13669,.72498441
265158,1,employed,1,10782,.183522
265159,1,student,0,9372,.89126575
265160,1,employed,1,10150,.79919577
265161,0,unemployed,0,11111,.20977567
265162,1,employed,1,20636,.6377542
265163,1,unemployed,1,0,.67738342
265164,1,employed,1,17747,.0077290088
265165,1,employed,0,14435,.14057165
265166,1,employed,1,20387,.19253123
265167,0,employed,1,9503,0
265168,1,unemployed,1,6547,.208112
265169,1,retired,0,23661,.31772953
265170,1,employed,1,23121,.016312316
265171,1,employed,1,36041,.5863905
265172,1,employed,1,22593,.91621858
265173,0,unemployed,1,0,0
265174,1,unemployed,1,0,.52626872
265175,1,employed,1,12027,.82488143
265176,1,unemployed,0,13009,.86538458
265177,1,employed,1,8726,.11127744
265178,0,employed,1,32899,.5529713
265179,1,employed,1,8600,.55498642
265180,0,employed,1,5414,.60715139
265181,1,unemployed,1,17621,.84728092
265182,0,unemployed,1,6256,.82921505
265183,0,employed,1,14968,.68226582
265184,1,employed,1,13360,.21256886
265185,0,employed,1,5285,.84944946
265186,1,employed,1,12093,.82042956
265187,1,employed,1,8154,.39075008
265188,1,employed,1,13924,.55676758
265189,1,employed,1,17603,0
265190,1,employed,1,12203,.56583005
265191,0,unemployed,1,9690,.29815033
265192,0,student,0,7867,.30635661
265193,1,employed,0,18244,0
265194,0,employed,1,7894,.41441327
265195,1,student,0,0,.94399518
265196,1,unemployed,0,0,.25124133
265197,1,student,0,0,.76044172
265198,0,employed,1,5663,.09998478
265199,1,employed,1,11911,.50822717
265200,1,retired,0,14559,0
265201,0,employed,1,11428,0
265202,1,employed,1,8001,.63036251
265203,1,employed,1,35603,.79559237
265204,0,employed,1,6300,.079847254
265205,1,retired,1,4018,.21210799
265206,0,employed,1,14457,0
265207,0,employed,0,28196,.50356728
265208,0,unemployed,1,11425,.089143403
265209,0,unemployed,1,15028,.61705756
265210,0,unemployed,1,0,0
265211,1,unemployed,0,0,0
265212,1,unemployed,0,8010,.49469301
265213,1,student,0,21723,.98655373
265214,1,employed,0,15740,.12138482
265215,1,employed,1,15201,.61252517
265216,0,student,0,0,0
265217,1,retired,0,10134,0
265218,0,unemployed,1,7200,0
265219,1,employed,0,8175,.80237186
265220,1,employed,0,27097,0
265221,0,unemployed,1,0,.082515128
265222,0,student,0,0,.4442293
265223,0,employed,0,12245,.65223187
265224,0,unemployed,1,21705,.40522975
265225,1,employed,1,70962,.0082040979
265226,1,retired,0,16949,.0051876069
265227,1,student,0,0,.679932
265228,1,employed,1,23378,.64357334
265229,1,employed,1,91848,.78416312
265230,1,employed,0,357704,.52972424
265231,1,employed,1,7597,.24440716
265232,1,employed,1,34653,.56413335
265233,1,employed,1,43228,0
265234,1,employed,1,7977,.54874355
265235,0,student,0,18738,.93003833
265236,1,employed,1,29424,.73618799
265237,0,employed,1,6896,.094695032
265238,0,employed,1,4914,.59081668
265239,1,student,0,8903,.98194569
265240,0,student,0,0,.98532617
265241,1,employed,1,8771,0
265242,0,employed,0,8978,.18195376
265243,0,employed,1,16130,.79317898
265244,0,employed,0,17765,.94610059
265245,1,student,0,12821,.19074044
265246,1,employed,1,605464,0
265247,1,employed,1,8240,.74580741
265248,1,employed,1,51242,.33995765
265249,0,employed,1,34247,.48163405
265250,0,employed,0,6835,.37588334
265251,0,employed,1,16501,.34354675
265252,1,student,0,0,.84149492
265253,1,employed,0,8393,.54842913
265254,1,unemployed,1,0,.63539326
265255,0,employed,1,38849,.26578876
265256,1,employed,1,10115,0
265257,1,employed,1,11036,.47966966
265258,1,employed,1,34904,.011116651
265259,1,student,0,0,.99320769
265260,0,student,0,0,.071910501
265261,1,student,0,28476,.92716455
265262,0,employed,0,31190,.17446646
265263,1,employed,1,32495,0
265264,1,retired,1,10472,.29998761
265265,1,employed,1,8328,.53415531
265266,1,employed,1,15810,.46536419
265267,1,retired,0,11451,0
265268,1,student,0,5567,.77798343
265269,1,employed,1,15747,0
265270,1,employed,1,19134,.49022344
265271,0,employed,0,53772,.18435431
265272,1,student,0,0,.17914209
265273,1,employed,1,6417,0
265274,1,employed,1,26211,.52241731
265275,1,employed,0,10968,.52890193
265276,1,employed,1,70383,.50209153
265277,1,employed,1,21915,.10305662
265278,1,student,0,10861,.9236207
265279,1,employed,0,8399,.062345333
265280,1,employed,0,14613,.26684862
265281,1,unemployed,1,0,.65679961
265282,1,employed,1,7617,.014539336
265283,1,employed,1,93997,.10016917
265284,0,student,0,54592,.91110528
265285,1,student,0,0,.98675191
265286,1,employed,1,7418,.67590094
265287,1,employed,0,17291,0
265288,1,employed,0,19033,.71402079
265289,1,employed,0,65665,.57461065
265290,1,employed,0,8868,0
265291,0,employed,0,9395,0
265292,1,retired,1,9942,.22175209
265293,1,employed,1,26058,.70808327
265294,0,employed,1,11052,.51478726
265295,0,student,0,0,.11804358
265296,1,employed,0,7282,.87127393
265297,0,retired,1,3941,0
265298,0,employed,1,14158,.40626308
265299,1,employed,0,42945,.71043611
265300,1,employed,1,12990,.036282908
265301,1,employed,1,11741,.22957808
265302,0,employed,1,31326,.42702535
265303,0,student,0,0,.84512478
265304,1,employed,1,16390,.22432117
265305,0,student,1,0,.99374092
265306,1,employed,1,6440,0
265307,1,student,0,0,.36170429
265308,1,retired,0,8851,0
265309,0,student,0,71001,.72837526
265310,0,employed,0,41921,.8357861
265311,1,employed,1,9503,.73217702
265312,0,employed,1,4274,0
265313,1,employed,1,7397,.66386557
265314,0,retired,0,6980,0
265315,1,employed,1,14103,.56701684
265316,0,retired,1,50837,0
265317,1,unemployed,0,0,.003905403
265318,1,student,0,0,.70146728
265319,0,employed,0,22504,.029131046
265320,1,employed,0,11953,.61761266
265321,1,employed,1,13869,0
265322,1,unemployed,1,10028,0
265323,0,employed,1,6850,.96639872
265324,1,employed,0,7310,.4117581
265325,1,employed,0,19666,.67240143
265326,1,employed,0,28854,.50597417
265327,0,employed,1,11187,0
265328,1,employed,1,18412,.50461251
265329,1,employed,1,25797,.54898834
265330,1,employed,1,15291,0
265331,1,employed,1,7617,.47113833
265332,0,retired,1,4187,.24702413
265333,1,employed,1,11926,.082471013
265334,1,retired,1,11053,0
265335,1,student,0,3398,.91164124
265336,0,student,0,0,.25251982
265337,0,employed,1,10930,.79753536
265338,1,employed,1,12295,.97511226
265339,1,employed,1,27056,0
265340,1,employed,1,5639,.91546744
265341,0,student,0,3600,.11087506
265342,0,employed,1,31183,.63414013
265343,0,employed,0,10137,.5155648
265344,0,employed,0,10104,.66173679
265345,0,retired,0,16979,.19582316
265346,0,student,1,0,.89721709
265347,1,employed,1,9023,.40149096
265348,1,employed,1,52339,.42914188
265349,1,employed,1,18463,.70742953
265350,1,employed,1,24015,.56553006
265351,0,employed,1,11358,.77955276
265352,1,employed,0,9437,.7157625
265353,0,student,0,0,.89289594
265354,1,student,0,21311,.8413806
265355,1,student,0,3829,.75195265
265356,0,unemployed,0,0,.86387461
265357,1,student,0,0,.92808324
265358,1,employed,1,12175,.63022673
265359,0,retired,1,3195,.020193286
265360,1,employed,1,17948,0
265361,0,unemployed,0,5702,.53595984
265362,1,employed,1,31946,.72537446
265363,1,employed,1,60437,.94619167
265364,1,retired,1,5090,.29793715
265365,1,employed,1,14327,0
265366,1,employed,1,47457,.34566826
265367,0,student,0,12870,.86518437
265368,0,retired,0,4527,0
265369,0,employed,0,12311,.90456235
265370,1,employed,1,20748,0
265371,1,employed,1,12159,.23049702
265372,1,student,0,0,.92396766
265373,0,employed,1,7835,0
265374,1,student,0,0,.93603337
265375,1,employed,1,9423,.34785745
265376,0,retired,1,5713,.088411875
265377,1,employed,1,9744,.65449631
265378,1,employed,1,11842,.16938928
265379,1,employed,0,21207,0
265380,0,student,0,0,.87013394
265381,0,employed,1,7573,.50772518
265382,1,retired,1,7500,.26766211
265383,1,student,0,13556,.75059867
265384,1,employed,1,19457,.29455501
265385,1,employed,0,9421,0
265386,1,retired,1,8960,.064193562
265387,1,unemployed,1,7294,.04123323
265388,0,employed,1,4509,.31012702
265389,1,unemployed,1,11034,.56927013
265390,0,unemployed,1,0,.50560874
265391,1,employed,0,31433,.25948784
265392,1,student,0,0,.93845177
265393,1,retired,0,3430,.29132432
265394,1,employed,1,11501,0
265395,1,employed,1,6290,.99014241
265396,1,student,0,0,.93042135
265397,0,employed,1,26610,0
265398,1,employed,1,9945,.50933224
265399,0,retired,1,4452,0
265400,1,employed,1,21863,.9807539
265401,1,employed,0,8367,.079287209
265402,1,employed,1,10731,.35575816
265403,1,employed,1,5537,.53966463
265404,0,employed,0,15781,.59286189
265405,1,retired,0,7059,0
265406,1,student,0,0,.98457718
265407,1,unemployed,0,20615,.59481966
265408,1,employed,0,11859,.53252035
265409,1,employed,0,77352,.41351137
265410,0,employed,1,38319,.61653137
265411,1,employed,0,138843,.54305035
265412,1,employed,0,6275,.68927765
265413,0,employed,1,6853,.35334879
265414,1,employed,0,5906,.48353657
265415,1,employed,1,8869,.63903159
265416,0,employed,0,14078,.66496247
265417,1,employed,1,6846,0
265418,0,student,0,0,.88979554
265419,0,employed,1,5863,.4694843
265420,1,unemployed,1,9349,.78305852
265421,0,employed,1,202531,.65870619
265422,1,unemployed,0,0,.71538085
265423,1,employed,1,12329,.66870064
265424,1,employed,1,16314,.084308952
265425,1,employed,1,9664,.13111241
265426,1,employed,1,18982,.54220617
265427,0,unemployed,1,17124,0
265428,1,employed,0,5950,.55571747
265429,0,employed,1,32267,.66661793
265430,1,employed,1,18794,.61992019
265431,0,unemployed,1,9622,.42067388
265432,1,employed,0,9330,.26171005
265433,1,employed,1,25563,.17795826
265434,0,employed,0,8619,0
265435,0,retired,1,4085,.18677902
265436,1,employed,1,8896,.51174563
265437,1,employed,0,116942,.28260905
265438,1,student,0,0,.76819283
265439,1,employed,1,17834,.1744373
265440,1,employed,1,32602,.74274021
265441,1,retired,0,9326,.043338705
265442,0,retired,0,10453,.25406986
265443,0,retired,0,3068,.31523046
265444,1,employed,1,8691,0
265445,1,employed,1,12307,.20838028
265446,1,unemployed,1,38170,.61825746
265447,0,unemployed,1,11100,.61872864
265448,1,student,0,0,.14418392
265449,0,retired,0,12449,.34918615
265450,0,employed,0,12872,.4053545
265451,1,student,0,0,.58748323
265452,0,student,0,16622,0
265453,1,employed,1,11220,.40598398
265454,0,retired,1,4617,.2491297
265455,0,student,0,0,.64576834
265456,0,employed,1,5277,.93177503
