id,sex,employment,marital,income,social3
165618,1,employed,1,26235,0
165619,1,unemployed,0,0,0
165620,1,employed,1,13984,.53557056
165621,1,student,0,0,.055088244
165622,1,employed,0,11692,.34775564
165623,0,unemployed,0,7499,.82397115
165624,1,retired,0,255495,0
165625,1,employed,0,9611,.042543177
165626,0,employed,1,9683,.21584094
165627,1,employed,1,73163,.055982035
165628,1,employed,1,17081,.69468659
165629,1,employed,1,8423,.11730065
165630,1,student,0,8030,.87340462
165631,0,employed,1,11687,.083392285
165632,0,retired,0,2818,.35694051
165633,0,student,0,0,.85085642
165634,1,employed,1,41059,.57425249
165635,0,employed,1,10911,.65687323
165636,1,student,0,0,.1535234
165637,0,employed,1,7081,.75485033
165638,1,employed,0,26197,.82516241
165639,0,student,0,0,.97256011
165640,0,student,1,0,.65365314
165641,1,student,0,6371,.94745606
165642,1,student,0,13451,.82172257
165643,0,employed,1,11213,.33822611
165644,1,unemployed,0,34918,.73032552
165645,1,retired,1,88081,.23175113
165646,1,employed,1,58717,0
165647,1,employed,1,11189,.85340381
165648,1,employed,0,54030,.46816868
165649,1,employed,1,29956,.50938159
165650,1,employed,1,6477,.39997962
165651,1,retired,0,5651,0
165652,1,employed,1,9596,.5178411
165653,0,employed,1,14124,0
165654,1,employed,0,16636,.64471507
165655,0,student,0,0,.97495651
165656,0,employed,1,26396,.72884625
165657,1,employed,0,82507,0
165658,1,employed,1,21938,0
165659,0,employed,0,8940,0
165660,1,student,0,0,.19420649
165661,1,retired,0,15166,.024680203
165662,1,employed,1,7508,.49499771
165663,1,unemployed,1,8505,.76840675
165664,1,student,0,5270,0
165665,0,student,0,0,.68296522
165666,1,employed,0,74449,0
165667,0,employed,0,8638,.57645708
165668,0,employed,1,5967,.77799821
165669,0,employed,1,104694,0
165670,1,retired,1,8853,.29051703
165671,1,retired,0,1180,0
165672,0,unemployed,1,0,.51629984
165673,1,student,0,23451,.51567459
165674,1,unemployed,1,9662,.80851203
165675,1,employed,1,24357,0
165676,0,student,0,0,.87447518
165677,1,student,0,9318,.25955865
165678,0,employed,0,142371,0
165679,1,employed,0,11380,.97491938
165680,1,employed,0,8069,.17629968
165681,0,employed,1,18735,.7730512
165682,1,employed,0,16014,.79418731
165683,1,employed,1,7510,0
165684,0,employed,1,19043,0
165685,1,employed,0,13618,.48164013
165686,1,employed,1,15391,.39692935
165687,1,employed,0,119068,.92240602
165688,1,employed,1,6739,.41173583
165689,1,student,0,0,.49007154
165690,1,student,0,0,.88746107
165691,1,student,0,0,.099631146
165692,1,student,0,5162,.93836462
165693,1,employed,1,63375,.37426272
165694,1,employed,0,20702,.83069277
165695,0,employed,1,7479,0
165696,1,student,0,34786,.96501791
165697,1,unemployed,1,0,.8931244
165698,1,employed,0,17196,0
165699,1,employed,1,13861,.88018918
165700,1,employed,1,12204,.75774646
165701,0,employed,0,13524,.77915627
165702,1,unemployed,1,0,0
165703,0,employed,1,6279,.51620054
165704,1,employed,1,11864,.54173678
165705,1,employed,0,45307,0
165706,1,retired,1,5539,0
165707,1,employed,1,24136,.36765802
165708,1,unemployed,1,19040,.069993287
165709,1,employed,1,5944,.65789485
165710,1,retired,0,343,0
165711,1,student,0,0,.95224601
165712,1,student,0,0,.95737422
165713,0,employed,1,16943,.72056019
165714,1,unemployed,1,13718,.38784194
165715,1,unemployed,1,0,.60940599
165716,1,employed,1,11864,.47518459
165717,0,employed,1,12936,.12452524
165718,1,student,0,0,0
165719,1,student,0,8656,.92794943
165720,0,employed,1,13980,.45519871
165721,1,employed,1,6423,.74708807
165722,1,student,0,0,.93696415
165723,1,retired,0,5271,.2251552
165724,1,employed,0,17790,.83109665
165725,0,unemployed,1,17316,.7558924
165726,1,employed,0,11836,0
165727,1,employed,1,603271,0
165728,1,student,0,0,.87323725
165729,1,employed,1,50586,0
165730,1,employed,1,63646,0
165731,1,employed,1,21221,.95318186
165732,0,unemployed,1,0,.71434969
165733,0,retired,0,25527,.19557677
165734,0,employed,1,5078,.52656949
165735,0,student,0,25890,.80529916
165736,0,unemployed,1,0,.56575823
165737,1,employed,0,36785,.20485845
165738,1,employed,0,19623,.66822189
165739,0,employed,1,5473,0
165740,0,student,0,5365,.82084399
165741,0,retired,1,15097,0
165742,0,retired,1,18399,.28053099
165743,0,student,0,0,.84298342
165744,1,employed,1,25976,.037400533
165745,1,employed,1,17276,.14718011
165746,1,employed,1,48184,0
165747,0,employed,1,6390,.4040024
165748,1,employed,0,10819,.53973579
165749,0,retired,1,3661,.29912776
165750,1,employed,1,25913,.11588745
165751,1,employed,0,49972,.5533253
165752,0,employed,0,8306,0
165753,1,unemployed,1,14243,.53405744
165754,1,employed,0,9900,.066371813
165755,0,unemployed,0,14685,.019139156
165756,0,student,0,11835,.34107465
165757,0,student,0,0,.85011452
165758,1,employed,0,30531,.51523972
165759,1,employed,1,8444,.70614409
165760,1,employed,1,53398,.51747656
165761,1,employed,1,86280,.6479553
165762,1,employed,1,29010,.60411543
165763,1,employed,0,7747,0
165764,0,employed,1,11129,.10930333
165765,0,employed,0,10089,.67402256
165766,1,employed,1,31719,.16194481
165767,1,employed,1,13782,0
165768,1,unemployed,1,0,.7617327
165769,1,employed,0,9253,.5712238
165770,0,unemployed,1,15096,.76767176
165771,1,employed,1,23832,.88400131
165772,1,retired,0,4627,.22872607
165773,1,employed,1,14765,.47299701
165774,1,employed,1,20203,0
165775,1,student,0,0,.88694298
165776,1,unemployed,1,0,0
165777,1,employed,1,22074,0
165778,1,employed,0,10185,.39060405
165779,1,employed,1,12998,.14807184
165780,1,employed,1,9644,.088831462
165781,1,unemployed,0,0,.91075277
165782,0,employed,0,7707,.89934677
165783,1,employed,1,12569,.58281189
165784,1,student,1,0,.88555384
165785,1,retired,0,4847,.13059971
165786,1,unemployed,0,5675,0
165787,1,employed,1,78546,.11877856
165788,1,employed,0,7884,0
165789,1,student,1,4411,.73724437
165790,1,unemployed,0,0,.54128808
165791,1,student,0,13066,.72760105
165792,1,employed,1,12660,.61475217
165793,1,unemployed,1,0,.06580317
165794,0,employed,0,9508,.6941765
165795,1,employed,1,21580,.73982543
165796,0,employed,1,70766,.040510036
165797,1,employed,1,15266,.50314438
165798,1,employed,1,143675,.17296304
165799,0,student,0,0,.91853297
165800,1,employed,1,10414,.60482216
165801,1,student,0,7686,.7551533
165802,1,student,0,0,.84162825
165803,1,unemployed,1,0,.088526383
165804,1,employed,0,6907,0
165805,1,employed,0,5479,0
165806,1,employed,1,12171,0
165807,1,student,0,0,.049005616
165808,1,student,0,0,.93498874
165809,1,employed,1,7668,0
165810,1,employed,1,97735,0
165811,1,employed,1,7155,0
165812,1,retired,1,72413,.21320684
165813,0,student,0,0,.98610705
165814,1,employed,1,421278,.54268348
165815,1,employed,1,6682,0
165816,1,employed,1,37396,.54288387
165817,1,student,1,4342,.9687925
165818,1,unemployed,1,0,.67837095
165819,1,employed,1,9857,.91814095
165820,1,unemployed,1,10318,.58579391
165821,0,retired,1,3719,0
165822,1,retired,1,6707,0
165823,0,employed,1,56265,0
165824,1,employed,1,23732,.047737855
165825,0,employed,1,17900,0
165826,1,employed,0,154324,.52399933
165827,0,student,0,0,.57142895
165828,1,employed,0,70900,.20524943
165829,0,unemployed,0,0,.078628168
165830,1,employed,1,11917,.57845813
165831,1,employed,1,5825,.18301815
165832,0,retired,1,2882,0
165833,1,employed,1,14012,0
165834,0,employed,0,13000,.83393931
165835,0,employed,0,42025,.089108288
165836,0,employed,1,22990,0
165837,1,student,0,4205,0
165838,0,unemployed,0,13722,.56222504
165839,1,employed,1,32313,.66596961
165840,1,employed,0,9844,0
165841,1,employed,1,7978,.61975896
165842,1,unemployed,1,14070,.694498
165843,1,employed,1,47674,.92694777
165844,1,retired,0,8321,.23222247
165845,1,employed,1,8097,.24230608
165846,1,retired,1,12626,.32654011
165847,1,employed,1,9111,.60052764
165848,0,employed,1,26286,0
165849,1,student,0,0,.8761605
165850,0,student,0,0,.22374153
165851,1,employed,1,32583,.51503235
165852,1,employed,1,12836,0
165853,1,unemployed,1,7763,.70218188
165854,1,employed,0,19273,.72308993
165855,0,retired,1,87614,0
165856,1,unemployed,1,8309,.65185302
165857,1,employed,1,7288,.43699232
165858,1,employed,1,9804,.65353048
165859,1,employed,1,16333,0
165860,1,retired,0,132849,0
165861,0,student,0,13644,.87934011
165862,1,student,0,0,.58471471
165863,1,employed,0,10309,.56552386
165864,0,employed,0,10326,.56298751
165865,0,employed,0,12705,.1296847
165866,1,student,0,0,.92485309
165867,1,employed,1,16423,.96413356
165868,0,unemployed,1,8102,.84701204
165869,1,employed,0,12515,0
165870,1,employed,1,5295,.027447475
165871,1,employed,1,16474,0
165872,1,student,0,0,.99466151
165873,0,employed,1,8532,0
165874,0,employed,1,60436,.5625639
165875,1,employed,1,7254,.96912861
165876,0,employed,0,6236,.56944704
165877,1,student,0,0,.85351944
165878,1,employed,0,29101,0
165879,1,student,0,0,.64867002
165880,1,student,0,0,.58999264
165881,1,employed,1,62728,0
165882,1,employed,1,29059,.16715561
165883,0,employed,1,6377,.7321468
165884,0,employed,0,141452,.8926968
165885,1,employed,1,5333,.7992152
165886,1,employed,0,17541,.28531334
165887,1,unemployed,1,6317,.41610345
165888,0,unemployed,1,0,.2739923
165889,1,retired,0,17045,.36645761
165890,1,unemployed,0,0,0
165891,1,employed,1,6721,.074779168
165892,0,employed,1,17512,0
165893,1,employed,1,18844,.49157491
165894,1,employed,0,26218,.5435974
165895,1,employed,1,5762,.5172568
165896,0,retired,1,9523,.14767443
165897,0,retired,0,10897,.24485824
165898,1,unemployed,0,8865,0
165899,1,employed,0,13572,.26002866
165900,1,employed,1,18561,.13545746
165901,1,employed,1,8310,.53201002
165902,0,unemployed,1,9383,.25836277
165903,1,employed,0,21534,.45473433
165904,0,retired,1,2865,.31345177
165905,0,employed,1,7434,.34534907
165906,1,employed,1,13404,0
165907,1,employed,1,7185,.65192789
165908,1,employed,1,7942,0
165909,0,employed,1,14658,0
165910,1,employed,1,8227,.1874361
165911,1,employed,1,19823,.65029323
165912,1,employed,0,7519,.86877084
165913,1,retired,1,5047,0
165914,1,employed,1,9555,.43856981
165915,0,unemployed,1,11473,.64218676
165916,0,employed,0,33791,.81523931
165917,1,unemployed,1,0,.89614582
165918,1,employed,1,21752,.0010237438
165919,0,employed,1,5267,.64347291
165920,1,employed,1,8613,0
165921,0,unemployed,0,9352,0
165922,1,employed,1,48180,.7800594
165923,1,student,0,0,.31790727
165924,1,employed,1,7458,0
165925,1,unemployed,1,0,.21952417
165926,1,employed,1,29482,.56943351
165927,1,employed,0,7654,.19340242
165928,1,unemployed,1,0,0
165929,0,employed,1,17350,.82985181
165930,0,employed,1,6839,.58029175
165931,1,employed,1,17408,.70217115
165932,1,unemployed,1,5231,.83720243
165933,1,student,1,101686,.98794121
165934,1,retired,0,151574,0
165935,1,retired,1,9383,.26382318
165936,1,employed,1,21195,.68633187
165937,1,employed,1,38877,.31506336
165938,1,unemployed,1,0,.041935042
165939,1,employed,1,10545,.1771453
165940,0,student,0,0,.8459757
165941,0,unemployed,1,6212,.68084818
165942,0,employed,1,10488,.67697567
165943,1,unemployed,0,0,.68199426
165944,1,employed,0,15774,.022030767
165945,1,student,0,0,.70778871
165946,1,employed,0,14717,.39209533
165947,1,employed,1,18090,.23334405
165948,1,employed,1,8866,0
165949,1,employed,1,8995,.36698309
165950,1,student,0,0,.82606387
165951,1,employed,0,12323,.38712052
165952,0,employed,1,7913,.10876575
165953,1,student,0,12056,.99780077
165954,1,employed,1,29319,.24458151
165955,0,retired,1,7283,0
165956,1,employed,0,24591,.64010441
165957,1,unemployed,1,0,.85207051
165958,1,retired,0,12289,0
165959,1,employed,1,6975,.34579116
165960,1,retired,1,14629,.38724452
165961,1,employed,0,35555,.18771076
165962,1,employed,1,59835,.78402799
165963,1,employed,1,10105,.33244035
165964,1,student,0,0,.75060302
165965,1,student,0,0,.77605575
165966,1,employed,1,40786,0
165967,1,student,0,13942,.80174559
165968,1,employed,1,13142,0
165969,1,employed,1,25298,.037664998
165970,1,unemployed,1,0,.44082353
165971,0,employed,1,8001,.73839033
165972,1,student,0,0,.9191975
165973,1,retired,0,426802,.08222843
165974,1,employed,1,8465,0
165975,0,retired,0,5318,0
165976,1,employed,0,111173,.19994651
165977,1,student,0,0,.95102811
165978,0,unemployed,1,0,.20892721
165979,0,student,0,0,.97737515
165980,0,unemployed,1,0,.86576557
165981,1,retired,1,9484,.33558962
165982,1,student,0,29410,.93471491
165983,0,unemployed,1,7333,.0092374971
165984,1,student,0,42701,.95833087
165985,0,employed,1,29872,.51490033
165986,0,employed,1,13328,.23592937
165987,1,retired,1,13911,.142417
165988,1,employed,1,24181,.9173342
165989,1,retired,1,5730,.22389662
165990,1,employed,0,10672,.7980504
165991,1,unemployed,1,7780,0
165992,1,employed,0,23348,0
165993,1,employed,1,7746,.60230494
165994,0,employed,1,31215,.62510037
165995,0,employed,1,12447,0
165996,1,employed,1,42063,.76613045
165997,0,employed,0,13711,.7799142
165998,1,employed,0,9007,.077212989
165999,0,employed,1,21342,.66627568
166000,1,retired,0,8450,0
166001,1,employed,1,18937,.51928186
166002,0,employed,0,52961,.26632759
166003,1,employed,1,60179,.56093562
166004,0,retired,1,4419,0
166005,1,employed,1,16148,.6958465
166006,1,employed,1,8814,.1380633
166007,1,employed,0,7957,.42270267
166008,0,employed,0,43473,.67498523
166009,0,employed,1,6594,.65603119
166010,1,employed,1,8586,.77116668
166011,1,unemployed,1,0,.36105925
166012,1,employed,0,6558,.25857458
166013,1,unemployed,1,0,.62222296
166014,0,unemployed,1,6006,.20354982
166015,1,employed,1,14916,.52239692
166016,1,employed,1,17167,.87707132
166017,1,unemployed,0,0,.55811572
166018,1,retired,0,13739,.22411589
166019,1,employed,1,11502,.059453178
166020,1,employed,0,6012,.72502208
166021,1,employed,0,27741,0
166022,0,employed,0,36454,.53154784
166023,1,student,0,0,.97351348
166024,1,employed,1,95200,.56601858
166025,1,employed,1,17555,.8576169
166026,0,employed,1,47006,.034537695
166027,1,employed,1,7949,.85508502
166028,0,employed,1,6500,0
166029,1,student,0,0,.70193475
166030,0,employed,1,4922,0
166031,1,student,0,0,.27358404
166032,1,retired,1,5964,.018426528
166033,0,employed,1,6281,.31578532
166034,1,unemployed,0,0,.035673101
166035,0,employed,1,43934,.78950518
166036,0,unemployed,0,6299,0
166037,1,retired,1,7279,.011027766
166038,1,employed,0,160067,.20717272
166039,1,student,0,0,.8272559
166040,1,employed,1,7036,.90861762
166041,1,employed,1,7532,0
166042,1,employed,1,9613,.063864894
166043,1,student,0,13158,.76528496
166044,1,employed,0,7261,.33003467
166045,1,employed,1,19004,.28128919
166046,1,retired,1,6016,.22814238
166047,1,employed,1,55695,.68852025
166048,1,employed,1,6609,.5477854
166049,1,student,1,0,.84537619
166050,0,student,0,0,0
166051,0,employed,1,5429,.67306149
166052,1,employed,1,19606,.56767625
166053,0,unemployed,0,0,.31494093
166054,0,employed,1,14151,.85881793
166055,1,employed,1,1000000,.66465116
166056,0,retired,1,3929,0
166057,1,employed,0,11876,.064776458
166058,1,employed,1,9633,.30812776
166059,1,employed,1,10436,.64946032
166060,1,student,0,6750,.81301713
166061,0,employed,0,6391,.42452526
166062,1,employed,1,16453,0
166063,0,student,0,0,.00039885606
166064,1,employed,1,13765,.59455544
166065,1,student,0,8450,0
166066,1,employed,1,9577,.77079332
166067,1,employed,0,11702,.36042985
166068,1,employed,1,16621,.021208506
166069,1,employed,1,14304,.9172892
166070,0,employed,0,30904,.13507196
166071,0,employed,0,10855,.76094395
166072,1,retired,1,16235,0
166073,1,employed,0,14883,.28260845
166074,0,employed,1,13636,.94974709
166075,1,employed,1,11182,.68110651
166076,1,employed,0,7672,0
166077,1,employed,1,78264,.88285005
166078,1,retired,1,4149,.38938957
166079,0,student,0,20109,.9609797
166080,1,student,0,0,.93626952
166081,1,student,0,0,.99147218
166082,1,student,0,26153,.92546779
166083,0,employed,1,21012,0
166084,1,employed,0,14923,.53807825
166085,1,student,0,4886,.61572731
166086,1,unemployed,1,6747,.51175219
166087,1,employed,1,14593,0
166088,0,unemployed,1,7410,.21822111
166089,0,unemployed,1,3839,.68615651
166090,1,employed,1,25862,0
166091,1,employed,1,23529,.15985422
166092,1,employed,1,6394,0
166093,0,employed,1,5296,.12653065
166094,0,employed,1,23825,.18064028
166095,1,employed,1,13645,.56143999
166096,1,employed,0,15526,0
166097,0,student,0,10113,.28346851
166098,1,student,0,3939,.89651859
166099,1,employed,1,6622,.83676946
166100,1,employed,1,11898,.056095477
166101,1,employed,1,6994,.43179625
166102,1,student,0,0,.72912639
166103,1,employed,1,7016,.25524899
166104,1,employed,0,20825,0
166105,1,employed,1,263680,.29356802
166106,0,student,0,0,0
166107,1,employed,1,12924,.65935516
166108,1,student,0,6132,.89422566
166109,0,student,0,0,.86055076
166110,1,employed,1,15784,0
166111,0,employed,1,24603,.63218802
166112,0,student,0,0,.93386757
166113,0,employed,0,7813,.056981951
166114,0,student,0,0,.35749775
166115,1,employed,1,6366,.68377256
166116,1,employed,0,16216,.70252091
166117,1,employed,1,8502,0
166118,0,employed,0,10260,.26945746
166119,1,student,0,0,.85577571
166120,0,employed,1,50287,.77110261
166121,0,employed,1,4271,.50696546
166122,0,unemployed,1,0,.8857913
166123,1,employed,1,7026,.54820919
166124,1,employed,1,5518,.1514951
166125,0,employed,0,29833,0
166126,1,employed,1,504850,.80561304
166127,1,employed,1,17901,.94314092
166128,1,employed,0,30778,.49271154
166129,1,employed,0,14126,0
166130,1,unemployed,1,13871,0
166131,1,employed,0,8641,.45403105
166132,0,retired,1,3348,0
166133,1,employed,1,7594,.5718317
166134,0,employed,1,10115,.71219033
166135,1,student,1,0,.9696582
166136,0,retired,1,3303,0
166137,1,employed,1,16394,.24723765
166138,0,employed,1,13622,0
166139,0,unemployed,1,0,.50371718
166140,0,employed,1,7176,0
166141,0,unemployed,0,9182,0
166142,1,student,0,0,.67221701
166143,1,employed,1,22011,.66289091
166144,0,employed,1,4172,.61195058
166145,1,student,0,0,0
166146,1,employed,1,6071,.23279135
166147,1,employed,1,18161,.37884274
166148,1,employed,1,27710,.67838341
166149,0,retired,1,8800,.19041444
166150,1,employed,1,5774,.51277405
166151,0,unemployed,1,45873,0
166152,1,employed,1,17032,.66557938
166153,1,employed,0,11412,.59700382
166154,1,retired,0,7374,0
166155,1,employed,1,392369,.60488874
166156,0,retired,0,49953,0
166157,1,employed,1,7949,.27135006
166158,0,retired,1,4243,.15586959
166159,1,employed,0,6746,.79527271
166160,1,employed,1,7540,.54232675
166161,1,employed,1,10341,.31057861
166162,0,employed,1,5527,.16993287
166163,1,student,1,4172,.85531688
